"spec_id","scope","feature_set","weighting","distance","method","k","max_k_examined","silhouette","ari"
"no_synt__equal_features__hamming__pam","core","no_synt","equal_features","hamming","pam",8,8,0.209413642730569,0.221855460323736
"no_synt__equal_features__hamming__average","core","no_synt","equal_features","hamming","average",2,8,0.303415012405173,0.859309342325905
"no_synt__equal_features__hamming__average","core","no_synt","equal_features","hamming","average",3,8,0.292663151737258,0.722913780859684
"no_synt__equal_features__hamming__average","core","no_synt","equal_features","hamming","average",4,8,0.245729589489967,0.652329156458024
"no_synt__equal_features__hamming__average","core","no_synt","equal_features","hamming","average",5,8,0.236796088390302,0.597898082331481
"no_synt__equal_features__hamming__average","core","no_synt","equal_features","hamming","average",6,8,0.232592407840906,0.59089565282971
"no_synt__equal_features__hamming__average","core","no_synt","equal_features","hamming","average",7,8,0.225276259733191,0.506188104494147
"no_synt__equal_features__hamming__average","core","no_synt","equal_features","hamming","average",8,8,0.225506668206859,0.510630244652178
"no_synt__equal_features__jaccard__pam","core","no_synt","equal_features","jaccard","pam",2,8,0.192101395794271,0.60963690143988
"no_synt__equal_features__jaccard__pam","core","no_synt","equal_features","jaccard","pam",3,8,0.161098852217842,0.443919900882369
"no_synt__equal_features__jaccard__pam","core","no_synt","equal_features","jaccard","pam",4,8,0.16560987517867,0.376511969447059
"no_synt__equal_features__jaccard__pam","core","no_synt","equal_features","jaccard","pam",5,8,0.176496084759239,0.365937696357962
"no_synt__equal_features__jaccard__pam","core","no_synt","equal_features","jaccard","pam",6,8,0.1781759575043,0.295987924643155
"no_synt__equal_features__jaccard__pam","core","no_synt","equal_features","jaccard","pam",7,8,0.144963825090418,0.260829431565697
"no_synt__equal_features__jaccard__pam","core","no_synt","equal_features","jaccard","pam",8,8,0.165719078066499,0.246243894732035
"no_synt__equal_features__jaccard__average","core","no_synt","equal_features","jaccard","average",2,8,0.143075252807423,-0.00202489946437497
"no_synt__equal_features__jaccard__average","core","no_synt","equal_features","jaccard","average",3,8,0.193937225005632,0.620325238199503
"no_synt__equal_features__jaccard__average","core","no_synt","equal_features","jaccard","average",4,8,0.188747442040521,0.585222874177938
"no_synt__equal_features__jaccard__average","core","no_synt","equal_features","jaccard","average",5,8,0.172975951412026,0.532185945722739
"no_synt__equal_features__jaccard__average","core","no_synt","equal_features","jaccard","average",6,8,0.146920302360097,0.618038616698461
"no_synt__equal_features__jaccard__average","core","no_synt","equal_features","jaccard","average",7,8,0.164329180660926,0.485538515369904
"no_synt__equal_features__jaccard__average","core","no_synt","equal_features","jaccard","average",8,8,0.162752874386127,0.485960757883195
"no_synt__equal_domains__sqrt_hamming__pam","core","no_synt","equal_domains","sqrt_hamming","pam",2,8,0.284845393647607,0.237788234678377
"no_synt__equal_domains__sqrt_hamming__pam","core","no_synt","equal_domains","sqrt_hamming","pam",3,8,0.274870432400381,0.27775391865406
"no_synt__equal_domains__sqrt_hamming__pam","core","no_synt","equal_domains","sqrt_hamming","pam",4,8,0.155529301493828,0.190417589887501
"no_synt__equal_domains__sqrt_hamming__pam","core","no_synt","equal_domains","sqrt_hamming","pam",5,8,0.164225461934669,0.244856903647382
"no_synt__equal_domains__sqrt_hamming__pam","core","no_synt","equal_domains","sqrt_hamming","pam",6,8,0.192434714531444,0.224327282176385
"no_synt__equal_domains__sqrt_hamming__pam","core","no_synt","equal_domains","sqrt_hamming","pam",7,8,0.209118984665534,0.259103102969327
"no_synt__equal_domains__sqrt_hamming__pam","core","no_synt","equal_domains","sqrt_hamming","pam",8,8,0.181444055783714,0.230382123627947
"no_synt__equal_domains__sqrt_hamming__average","core","no_synt","equal_domains","sqrt_hamming","average",2,8,0.238727811403917,0.0120222314449279
"no_synt__equal_domains__sqrt_hamming__average","core","no_synt","equal_domains","sqrt_hamming","average",3,8,0.227598931519831,0.00486018665620048
"no_synt__equal_domains__sqrt_hamming__average","core","no_synt","equal_domains","sqrt_hamming","average",4,8,0.3024609774795,0.242312302056832
"no_synt__equal_domains__sqrt_hamming__average","core","no_synt","equal_domains","sqrt_hamming","average",5,8,0.301393998575338,0.240998054376102
"no_synt__equal_domains__sqrt_hamming__average","core","no_synt","equal_domains","sqrt_hamming","average",6,8,0.295428997864298,0.240569587742293
"no_synt__equal_domains__sqrt_hamming__average","core","no_synt","equal_domains","sqrt_hamming","average",7,8,0.254191503234444,0.411425664124143
"no_synt__equal_domains__sqrt_hamming__average","core","no_synt","equal_domains","sqrt_hamming","average",8,8,0.258555639234263,0.399926811163047
"no_synt__equal_domains__hamming__pam","core","no_synt","equal_domains","hamming","pam",2,8,0.466304874816261,0.237788234678377
"no_synt__equal_domains__hamming__pam","core","no_synt","equal_domains","hamming","pam",3,8,0.448132498762273,0.27775391865406
"no_synt__equal_domains__hamming__pam","core","no_synt","equal_domains","hamming","pam",4,8,0.339024125162586,0.545383529558565
"no_synt__equal_domains__hamming__pam","core","no_synt","equal_domains","hamming","pam",5,8,0.38570294717616,0.491676234361523
"no_synt__equal_domains__hamming__pam","core","no_synt","equal_domains","hamming","pam",6,8,0.321880383882281,0.297156398465786
"no_synt__equal_domains__hamming__pam","core","no_synt","equal_domains","hamming","pam",7,8,0.335399999206085,0.308381304772131
"no_synt__equal_domains__hamming__pam","core","no_synt","equal_domains","hamming","pam",8,8,0.281695038042026,0.275627161414155
"no_synt__equal_domains__hamming__average","core","no_synt","equal_domains","hamming","average",2,8,0.39153856037833,0.0120222314449279
"no_synt__equal_domains__hamming__average","core","no_synt","equal_domains","hamming","average",3,8,0.372088249430574,0.00486018665620048
"no_synt__equal_domains__hamming__average","core","no_synt","equal_domains","hamming","average",4,8,0.490754354507922,0.242312302056832
"no_synt__equal_domains__hamming__average","core","no_synt","equal_domains","hamming","average",5,8,0.492894551271889,0.240998054376102
"no_synt__equal_domains__hamming__average","core","no_synt","equal_domains","hamming","average",6,8,0.483670100860182,0.240569587742293
"no_synt__equal_domains__hamming__average","core","no_synt","equal_domains","hamming","average",7,8,0.418197916329407,0.411425664124143
"no_synt__equal_domains__hamming__average","core","no_synt","equal_domains","hamming","average",8,8,0.421069837800821,0.399926811163047
"no_synt__equal_domains__jaccard__pam","core","no_synt","equal_domains","jaccard","pam",2,8,0.21828341887358,0.440451617975337
"no_synt__equal_domains__jaccard__pam","core","no_synt","equal_domains","jaccard","pam",3,8,0.2100829209729,0.506170605985255
"no_synt__equal_domains__jaccard__pam","core","no_synt","equal_domains","jaccard","pam",4,8,0.22566076263453,0.446136911210048
"no_synt__equal_domains__jaccard__pam","core","no_synt","equal_domains","jaccard","pam",5,8,0.244182966802033,0.436240662763582
"no_synt__equal_domains__jaccard__pam","core","no_synt","equal_domains","jaccard","pam",6,8,0.297193049975886,0.364231225195791
"no_synt__equal_domains__jaccard__pam","core","no_synt","equal_domains","jaccard","pam",7,8,0.285935752034477,0.23569750170811
"no_synt__equal_domains__jaccard__pam","core","no_synt","equal_domains","jaccard","pam",8,8,0.279808803854039,0.188868729151657
"no_synt__equal_domains__jaccard__average","core","no_synt","equal_domains","jaccard","average",2,8,0.166410134022292,-0.00412286766922999
"no_synt__equal_domains__jaccard__average","core","no_synt","equal_domains","jaccard","average",3,8,0.251581628843327,0.5525165015855
"no_synt__equal_domains__jaccard__average","core","no_synt","equal_domains","jaccard","average",4,8,0.246158928074694,0.541230384857267
"no_synt__equal_domains__jaccard__average","core","no_synt","equal_domains","jaccard","average",5,8,0.246648102091047,0.511844891294624
"no_synt__equal_domains__jaccard__average","core","no_synt","equal_domains","jaccard","average",6,8,0.288409563107325,0.412968212530499
"no_synt__equal_domains__jaccard__average","core","no_synt","equal_domains","jaccard","average",7,8,0.287033567116936,0.413391089017904
"no_synt__equal_domains__jaccard__average","core","no_synt","equal_domains","jaccard","average",8,8,0.265903086345049,0.362386242124575
"no_synt__unique_profiles__sqrt_hamming__pam","core","no_synt","unique_profiles","sqrt_hamming","pam",2,8,0.181151557933616,0.754391050461008
"no_synt__unique_profiles__sqrt_hamming__pam","core","no_synt","unique_profiles","sqrt_hamming","pam",3,8,0.110328769901676,0.465919576016886
"no_synt__unique_profiles__sqrt_hamming__pam","core","no_synt","unique_profiles","sqrt_hamming","pam",4,8,0.136243242548851,0.379448056769828
"no_synt__unique_profiles__sqrt_hamming__pam","core","no_synt","unique_profiles","sqrt_hamming","pam",5,8,0.144147098328163,0.31129452657665
"no_synt__unique_profiles__sqrt_hamming__pam","core","no_synt","unique_profiles","sqrt_hamming","pam",6,8,0.129601653675742,0.315425100813114
"no_synt__unique_profiles__sqrt_hamming__pam","core","no_synt","unique_profiles","sqrt_hamming","pam",7,8,0.123380959772497,0.246720729066626
"no_synt__unique_profiles__sqrt_hamming__pam","core","no_synt","unique_profiles","sqrt_hamming","pam",8,8,0.126616766799641,0.225441972069377
"no_synt__unique_profiles__sqrt_hamming__average","core","no_synt","unique_profiles","sqrt_hamming","average",2,8,0.177987275941206,0.859309342325905
"no_synt__unique_profiles__sqrt_hamming__average","core","no_synt","unique_profiles","sqrt_hamming","average",3,8,0.175357044463016,0.722913780859684
"no_synt__unique_profiles__sqrt_hamming__average","core","no_synt","unique_profiles","sqrt_hamming","average",4,8,0.150116904349601,0.652329156458024
"no_synt__unique_profiles__sqrt_hamming__average","core","no_synt","unique_profiles","sqrt_hamming","average",5,8,0.143775867995926,0.645332161991472
"no_synt__unique_profiles__sqrt_hamming__average","core","no_synt","unique_profiles","sqrt_hamming","average",6,8,0.141892309588476,0.59089565282971
"no_synt__unique_profiles__sqrt_hamming__average","core","no_synt","unique_profiles","sqrt_hamming","average",7,8,0.139511889555025,0.506188104494147
"no_synt__unique_profiles__sqrt_hamming__average","core","no_synt","unique_profiles","sqrt_hamming","average",8,8,0.140408673489023,0.510630244652178
"no_synt__unique_profiles__hamming__pam","core","no_synt","unique_profiles","hamming","pam",2,8,0.32132883085738,0.60970930179085
"no_synt__unique_profiles__hamming__pam","core","no_synt","unique_profiles","hamming","pam",3,8,0.322045954868947,0.533556074522806
"no_synt__unique_profiles__hamming__pam","core","no_synt","unique_profiles","hamming","pam",4,8,0.232180144007274,0.380718652162756
"no_synt__unique_profiles__hamming__pam","core","no_synt","unique_profiles","hamming","pam",5,8,0.246386517685837,0.312783938781164
"no_synt__unique_profiles__hamming__pam","core","no_synt","unique_profiles","hamming","pam",6,8,0.214935145334001,0.274634637915484
"no_synt__unique_profiles__hamming__pam","core","no_synt","unique_profiles","hamming","pam",7,8,0.219562733695102,0.262493173961227
"no_synt__unique_profiles__hamming__pam","core","no_synt","unique_profiles","hamming","pam",8,8,0.212144280049597,0.221855460323736
"no_synt__unique_profiles__hamming__average","core","no_synt","unique_profiles","hamming","average",2,8,0.306703508373748,0.859309342325905
"no_synt__unique_profiles__hamming__average","core","no_synt","unique_profiles","hamming","average",3,8,0.298561803960826,0.722913780859684
"no_synt__unique_profiles__hamming__average","core","no_synt","unique_profiles","hamming","average",4,8,0.252362994000965,0.652329156458024
"no_synt__unique_profiles__hamming__average","core","no_synt","unique_profiles","hamming","average",5,8,0.243024686890533,0.597898082331481
"no_synt__unique_profiles__hamming__average","core","no_synt","unique_profiles","hamming","average",6,8,0.239082076561026,0.59089565282971
"no_synt__unique_profiles__hamming__average","core","no_synt","unique_profiles","hamming","average",7,8,0.231298327613509,0.506188104494147
"no_synt__unique_profiles__hamming__average","core","no_synt","unique_profiles","hamming","average",8,8,0.2321210679579,0.510630244652178
"no_synt__unique_profiles__jaccard__pam","core","no_synt","unique_profiles","jaccard","pam",2,8,0.194064503881426,0.60963690143988
"no_synt__unique_profiles__jaccard__pam","core","no_synt","unique_profiles","jaccard","pam",3,8,0.163427818514524,0.443919900882369
"no_synt__unique_profiles__jaccard__pam","core","no_synt","unique_profiles","jaccard","pam",4,8,0.167380449969541,0.376511969447059
"no_synt__unique_profiles__jaccard__pam","core","no_synt","unique_profiles","jaccard","pam",5,8,0.178384213780264,0.365937696357962
"no_synt__unique_profiles__jaccard__pam","core","no_synt","unique_profiles","jaccard","pam",6,8,0.173299288987865,0.288708499177935
"no_synt__unique_profiles__jaccard__pam","core","no_synt","unique_profiles","jaccard","pam",7,8,0.143560626623848,0.255249278501683
"no_synt__unique_profiles__jaccard__pam","core","no_synt","unique_profiles","jaccard","pam",8,8,0.163615950354926,0.239423632714991
"no_synt__unique_profiles__jaccard__average","core","no_synt","unique_profiles","jaccard","average",2,8,0.144737711108851,-0.00202489946437497
"no_synt__unique_profiles__jaccard__average","core","no_synt","unique_profiles","jaccard","average",3,8,0.191436135981127,0.792185619848069
"no_synt__unique_profiles__jaccard__average","core","no_synt","unique_profiles","jaccard","average",4,8,0.184391437796761,0.752701953763831
"no_synt__unique_profiles__jaccard__average","core","no_synt","unique_profiles","jaccard","average",5,8,0.190923260008044,0.549036673776511
"no_synt__unique_profiles__jaccard__average","core","no_synt","unique_profiles","jaccard","average",6,8,0.182414380080637,0.549459016644821
"no_synt__unique_profiles__jaccard__average","core","no_synt","unique_profiles","jaccard","average",7,8,0.166291334950291,0.51230230049175
"no_synt__unique_profiles__jaccard__average","core","no_synt","unique_profiles","jaccard","average",8,8,0.171693927296242,0.436469135842341
